2239	1	a	Since 1999 till todays date 2016 THIS GAME IS LEADING GAME IN THE WORLD  &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 But Ruined by CSGO :D :D gONNA LOVE IT TILL I DIE
2241	1	a	:)
2243	1	a	One of the Best FPS games ever made.
2245	1	a	Since I grew up with Counter-Strike: Source, I can't give a full review on how I feel about this game. But concerning that I am very into the Counter-Strike series I'd have to say this would be a legendary game for me if it was in my time.
2247	1	a	Really enjoyed this FPS. Was the first game i played on a PC and loved every minute of it. Great for first time and more experianced players. Easy controls and have to say that the game runs very smooth. Will highly recommend it guys moving to the PC world from console as I did.
2249	1	a	The Best Game
2251	1	a	I like this game ;).
2253	1	a	Very nice game and very old school FPS :D
2255	1	a	♥♥♥♥♥♥
2257	1	a	The first Counter Strike in the franchise and the community is still there and there are plenty of people who still play it and they are not toxic at all.
2259	1	a	The original Counter Strike came out in 1999 and is still good. El Classico. If you can find a chance to play it, I would highly recommend it. Unlike it successors, you can feel and hit crisp shots that just aren't available in latter versions of CS. 10/10 Would recommend.
2261	1	a	The birthplace of a great idea.
2263	1	a	I get sexually aroused while playing this game.
2265	1	a	Nice game! :D
2267	1	a	:)
2269	1	a	The best old-classic game; walls are made of paper and you can cross with any gun a double-floored concrete but I rly rly rly rly laaik you CS1.6 
2271	1	a	oSAMA
2273	1	a	Can play hours on the game. There are better alternatives but for low graphics this is a good game :D :P
2275	1	a	cool
2277	1	a	I am glad they only started recording playing hours in steam games when i started working full time. I've spent so many hours in this game... Only multiplayer game that I played and still play from time to time.
2279	1	a	:*
2281	1	a	easy game for relaxation
2283	1	a	Been playing this game since it came out and I love it. I wanna take some time to thank the original developer for this exiting game.
2285	1	a	is good game for ever
2287	1	a	My childhood game &lt;3
2289	1	a	Very nic game! 
2291	1	a	 It was very good at his time, and now...   a little bit.  
2293	1	a	The Best Game Fo all Gamer's !
2295	1	a	Been playing this game since 2007 AND I LOVE IT!!!
2297	1	a	~!!!
2299	1	a	IS THE BEST
2301	1	a	Counter-Strike! Awhh what can I say about this master piece? well, It's one of the best first-person shooters that have ever been made, still today you can find tons of peeople playing online! Don't be fooled by how many ours I've got playing this game on steam, I've played since early 2004, this game is practicaly my childhood. LOL You cannot compare this game to CS:GO, with modern graphics and ♥♥♥♥, yet both of them are incredible on its way. I love the fact that you don't have scope blur when you walk, the fact that M4A1 and USP have enough bullets. Love it!   I rate it 15/10 
2303	1	a	Even after over 16 years on the video game market, Counter Strike claims thousands of followers.  Guns feel just right Maps feel just right Graphics look just right and isn't outdated at all(Youngsters not accustomed to late 1990s PC graphics might disagree).  You will play CS 1.6 FOREVER. I'll probably play CS 1.6 zombie mode until the I have arthritis.
2305	1	a	  Best game for all time!!
2307	1	a	Normal computer games !!
2309	1	a	:]
2311	1	a	  the best game
2313	1	a	The best game :)
2315	1	a	Classic.
2317	1	a	Old but gold
2319	1	a	One of the best 1st Player game.
2321	1	a	Good game but CSGO is better imo
2323	1	a	Yes its A Very Nice Game .. :)
2325	1	a	Old memories *-*
2327	1	a	  1111111111111111111111111111
2329	1	a	One wordd to describe this game:CHILDHOOD.
2331	1	a	Awesomly Fantastic game
2333	1	a	Best game! Immortal!!!
2335	1	a	LOVE COUNTER-STRIKE :D
2337	1	a	EPIC and LEGENDARY game
2339	1	a	The Best game ever made!!
2341	1	a	Comparing the game to CS:GO.    Pros:      Variation in lighting (darker rooms), along with flashlights and nightvision.    No background/ambient sounds in most maps (clear sound) (easier to hear footsteps and gunfire).    You can wallbang most things/walls in most maps.    Buying amunition (more depth in economical strategy).    MP5 ('nuff said)    Movement is much smoother and bunnyhopping is much more consistant and fluent, you feel much heavier in cs:go.    You can run the game on a toaster.    Character selection (I just think its pretty awesome).    Spraying (spray paint), boobs make for a great strategical distraction.    Customizing textures, maps, models ect. is great, you can mod almost anything you want, unlike in CS:GO.    No marketing system (skins), this one is a bit of a debate, personally I'm ok with skins (I've even spent money on it myself), but I prefer to mod a game rather than having to pay for a nice looking gun. Skins, simply put, are a way to milk the players money. Im thankful that CS 1.6 doesn't have this.    CS 1.6 has a classic/nostalgic feel to it, some people will like that, some people won't.    People still play the game, proving the game isn't dead yet.    There are many different and interesting modded game modes in 1.6 such as surfing, zombie, bunny hopping, jailbreak, deathmatch, gungame.     Cons:      Matchmaking in CS:GO is better, it is simpler and places you in a server with people around your level.    Grenade physics are awkward and hard to learn.    Viewing and casting games is much better/easier in CS:GO.    Few weapons are viable in CS 1.6, mostly just the AK, M4, AWP, Deagle and MP5    Sometimes bad/terrible hit registration.    Tactical shield.    No ranking system, personally, I don't care about having a pretty symbols with a bunch of arrows and stars, or having stupid rank names like 'SERGEANT MASTER ELITE SHOOTER PERSON', the only reason I'm putting it on this list is because ranking helps put players with other players that are about the level. In 1.6, any new player will find themselves playing against people leagues better than said player.    I did mention before that modded servers were great, but it can also be a problem, there are few classic CS 1.6 servers that aren't modded, most of them being deathmatch servers with 32 players, it's hard to find normal CS game modes.    Hacking is a issue in CS 1.6, worse than in CS:GO. It's harder to get VAC Banned in 1.6 and there aren't any features like Overwatch in CS:GO, to make it easier to detect hackers.    Servers can change your bindings and send you to other servers, this isn't a big problem as there are ways around it but it's still present.    The game no longer gets any updates, I know this isn't the games fault but there are still exploits and bugs in 1.6.   Some people will agree these pros and cons and some won't. I'm not saying this game is necessarily better than CS:GO, but it sure is a fun experience. I would definately recommend this game to anyone who likes FPS games, especially people who play CS:GO. The game takes a while to get used to but once you do, you will find yourself playing this game for days. I havn't played this game too much, so theres probably a lot I'm missing. That concludes my review.
2343	1	a	It's a great game, join us! =)
2345	1	a	classic counter-strike
2347	1	a	Cool FPS game.Highly recommended!
2349	1	a	Nice game
2351	1	a	the best game &lt;3
2353	1	a	Nice game!
2355	1	a	Nice fps game
2357	1	a	Why not
2359	1	a	Easy to learn , but hard to master.
2361	1	a	When you just want to shoot people in the face and rage because they shot you in the face, play this.
2363	1	a	No doubt it was called the god of mp games. :)
2365	1	a	My favourite game. At leats 6000 hours.
2367	1	a	Still, there is no any game like this one. Full of fun :)
2369	1	a	Hell yeaah :) I love this game :) You all should get this :P It is one of mah favourite games in da whole wide world :3
2371	1	a	Great Game!
2373	1	a	This is old but gold game! ;)
2375	1	a	  Still the best !
2377	1	a	Great game, would recommend to anyone who has played any of the other Counter:Strike franchise, or anyone who is interested in FPS games!
2379	1	a	 Two certainties
2381	1	a	Definitely a classic game, where it all started. If you're into CS then you must pickup this game and give it a try!
2383	1	a	iS-Cs
2385	1	a	  &lt;3 love it *__*
2387	1	a	.
2389	1	a	That is a very interesting game, a very nice shooter game.
2391	1	a	What i like in this game: Gunplay, good gun sounds and they give suitable physical impact, although animations haven't aged well ;) Teamwork/cooperation aspect, not very complicated, no real different player classes, but obviously a sniper won't go to assault tasks with the primary weapon at least Highly customisable, skins, sounds, textures, makes this game fitting for so many different kindsa players with a relatively little effort  Then, things i don't like in this game: Graphics, that's the only thing really, but the good thing is the simple old graphics make everything clear to see and distinguish
2393	1	a	cs 1.6 forever
2395	1	a	  CS 1.6
2397	1	a	THIS GAME DESTRYED MY LIFE THANKS A LOT :) HAVE A PRETTY NICE DAY
2399	1	a	Best Game I Have Ever Played
2401	1	a	Almost 3000h played, still paying!  Best ♥♥♥♥ing game ever, ♥♥♥♥ go :)
2403	1	a	  a guy who started playing css in 2005, and became pro in 2011.  
2405	1	a	Its realy fun to play.
2407	1	a	.
2409	1	a	 This game is classic!I started playing since 2005 and im still playing it!The main reason there is no '♥♥♥♥♥♥♥♥ бл�т''иди ♥♥♥♥♥♥♥♥♥♥'and others russian stuff.I only thanked Cs:go that helped me to learn native Russian!
2411	1	a	This game was my childhood, so oldschooled =D I play csgo now bcs of all hackers and kids... But this...oh my god most amazing game that is ever maded. Valve and everyone else who made it thank you for the friendships that i created and how many hours i put it this game on my other steam i have like 4.5k hrs ,ruined my grades in school but well sweet memories. Game had a really good 12 yrs of professional scene and community ,also today it's big community for fun and having a tears of an amazing time of a life.  That's all from me i hope you all enjoyed reading this.
